song_id,danceability,energy,key,loudness,mode,explicit,speechiness,acousticness,instrumentalness,liveness,valence,tempo
7oyN8MerOLN6C2oXL7wiW5,0.401,0.625,0.0,-6.252,1.0,0.0,0.0294,0.0124,0.0,0.171,0.508,103.548
7g7f7uGSAo6okdrQcJYER0,0.565,0.55,9.0,-14.285,0.0,0.0,0.0426,0.848,4.22e-06,0.114,0.851,142.888
4FTqzziruoshTqQy8F3ba8,0.566,0.393,4.0,-14.672,0.0,0.0,0.0361,0.186,0.815,0.103,0.138,118.003
5dci9BCmhYQdh61LAtemUi,0.393,0.298,4.0,-10.416,1.0,0.0,0.036,0.706,0.00017,0.0889,0.257,130.026
4uuoBo4bKblWRjdttN6z6x,0.376,0.983,11.0,-2.805,0.0,0.0,0.0582,0.000356,0.0897,0.252,0.462,104.198
2CstSu0GDI4dUFtE3VdubW,0.826,0.694,4.0,-10.265,1.0,0.0,0.0614,0.0431,0.0,0.0975,0.966,150.018
4mfD5smMjhFJPPgk2slz2p,0.438,0.296,2.0,-7.582,1.0,0.0,0.0264,0.701,0.0019,0.105,0.353,99.751
5sIN48Kupi8djcVeYW67n7,0.693,0.46,0.0,-10.458,1.0,0.0,0.0372,0.456,6.72e-06,0.0862,0.513,137.93
6eOiJuoyzAQeY0JHf5ZBWX,0.822,0.618,6.0,-8.14,0.0,0.0,0.0287,0.364,0.147,0.101,0.816,102.602
7Mzv8nUqXU4nQ8FBWEt6sp,0.428,0.435,4.0,-11.154,0.0,0.0,0.0331,0.858,0.00137,0.0959,0.229,114.803
0NaXkFyBpjurizxsfrr6AN,0.619,0.306,11.0,-10.58,1.0,0.0,0.027,0.581,0.0,0.0938,0.439,88.403
4N5OZKcYwaPOCug2kyTYCV,0.516,0.79,9.0,-6.104,0.0,0.0,0.0391,0.117,0.0157,0.72,0.248,107.982
13YyYNBofurxZCNYiFDibB,0.746,0.844,4.0,-8.154,1.0,1.0,0.191,0.113,8.71e-05,0.39,0.511,90.852
0i1XtQ6hOET96dz5oG45zl,0.556,0.388,4.0,-12.742,1.0,0.0,0.0291,0.303,1.02e-06,0.0468,0.284,148.783
2GwPCyosaFaULv0luGqBGT,0.427,0.299,7.0,-9.466,1.0,0.0,0.0296,0.592,0.0,0.112,0.2,90.956
0IrNa2XY7JQrIotyplRoIw,0.506,0.782,6.0,-4.96,1.0,0.0,0.035,0.0273,0.000369,0.113,0.076,92.067
7ndGFo9nZ108KPgXtfYWCe,0.524,0.641,0.0,-8.967,1.0,0.0,0.0497,0.0437,2.78e-05,0.159,0.482,141.65
4q6bSpQPptaC9uIqmu5GEw,0.561,0.774,9.0,-10.564,1.0,0.0,0.0432,0.294,0.513,0.53,0.648,82.906
55EV95DP5HhHnBjo6UJraV,0.304,0.863,10.0,-5.15,1.0,0.0,0.0332,0.0141,0.0,0.122,0.709,80.048
5qGP4Ba96Qw2fZemoAtjKV,0.245,0.892,0.0,-3.988,1.0,0.0,0.0718,0.00308,0.0,0.648,0.544,190.361
72X2RPQiMoOjQrdI2B9Olu,0.7,0.807,9.0,-5.711,0.0,1.0,0.029,0.000576,0.00488,0.0996,0.963,112.15
7fKeQYclyDfOl61GiBYRDt,0.332,0.813,1.0,-8.311,1.0,0.0,0.0998,2.2e-05,0.812,0.203,0.0398,115.36
0NdfFm359NUsFCktC8MjyJ,0.367,0.228,2.0,-13.792,0.0,0.0,0.0303,0.874,0.0756,0.535,0.0735,104.976
400ZJAUFuEuIGXhr7ie4xf,0.747,0.448,9.0,-11.522,0.0,0.0,0.0345,0.0904,0.000185,0.0631,0.608,127.689
6kG7ev4WIZ7k5YHtgqiOoO,0.671,0.516,6.0,-11.447,1.0,0.0,0.0334,0.597,0.00349,0.0541,0.73,104.59
07RkBIaksHTQgkmm6R4V0y,0.771,0.622,7.0,-6.95,1.0,0.0,0.346,0.192,0.0,0.479,0.606,74.798
4juzduULFJiZVIcrC1tkxE,0.575,0.936,10.0,-4.913,0.0,0.0,0.0512,0.000128,0.0146,0.0828,0.879,150.234
3LgNfgXrsIr5ewmrlelU1T,0.53,0.938,1.0,-4.075,1.0,0.0,0.0412,0.0176,0.0104,0.0927,0.245,151.06
66Yxbr2UODJjVBKdZtbnOL,0.57,0.301,0.0,-16.159,1.0,0.0,0.0341,0.679,8.23e-05,0.0473,0.808,121.694
29SyMC0plk6qw8NMF7lfRL,0.573,0.939,8.0,-6.441,1.0,0.0,0.0808,0.493,0.0,0.0994,0.963,137.382
26WofNkvCADcYTfqA0yLnN,0.61,0.649,1.0,-6.688,1.0,0.0,0.0352,0.0717,2.69e-06,0.0549,0.708,141.643
4FKLDRDR3XPlbMsyso2muh,0.307,0.614,9.0,-7.43,0.0,0.0,0.0433,0.00669,0.501,0.118,0.278,177.986
5O3fUsQQBFxW8SH1kHthDH,0.651,0.548,5.0,-6.036,1.0,0.0,0.0304,0.00576,5.58e-05,0.145,0.411,67.604
3awuorsQsio2PUOvzq3hpd,0.799,0.345,10.0,-11.52,1.0,0.0,0.0276,0.748,2.39e-05,0.169,0.776,90.417
1WteIZCYVo7qerccUz3cfw,0.673,0.227,10.0,-15.177,0.0,0.0,0.103,0.965,7.67e-05,0.283,0.42,112.762
65E3ajL0Yz7kljk89Qdm6Q,0.371,0.962,1.0,-5.582,0.0,0.0,0.0611,6.26e-05,0.000227,0.0942,0.457,158.896
6XOINCZBv8Q7RXgNNiTwIN,0.619,0.781,5.0,-7.455,0.0,0.0,0.0393,0.0243,0.000286,0.402,0.533,126.267
1Jte640nBiOWyuD7N0odNZ,0.468,0.715,4.0,-3.101,0.0,0.0,0.0558,0.00202,0.733,0.087,0.6,141.01
4BAWCedKFfdwxPFmFv4DMG,0.462,0.427,9.0,-13.333,1.0,0.0,0.0792,0.893,0.101,0.37,0.476,101.675
6uw7IMROUAN1fTFGL0fFd1,0.336,0.259,5.0,-16.655,0.0,0.0,0.0424,0.888,0.769,0.146,0.504,111.255
050o7o0UOk31WYVIgL3QbZ,0.433,0.527,0.0,-5.828,1.0,0.0,0.0615,0.534,0.00741,0.265,0.518,169.092
52MqoTJ6kT0h8JTe5rjpG5,0.515,0.52,2.0,-9.882,1.0,0.0,0.121,0.392,0.000344,0.107,0.29,165.015
2n21r18BendiM8hynbe7XJ,0.67,0.722,2.0,-5.529,1.0,0.0,0.0501,0.156,0.0,0.11,0.928,147.891
4pW8JZSz6klHCA1If2uqXF,0.287,0.784,1.0,-7.61,0.0,1.0,0.0508,0.000632,0.00054,0.0923,0.105,124.026
64d4jIzhoWq5wRuXs4lDl2,0.43,0.581,10.0,-5.708,1.0,0.0,0.0323,0.437,5.27e-05,0.0943,0.234,77.957
7vCtrwEkN6VV825JyWfUjO,0.518,0.911,4.0,-3.142,1.0,0.0,0.0362,0.000117,0.475,0.425,0.568,122.141
6264zKFgXM13JuRBX4MMyD,0.328,0.826,6.0,-5.085,1.0,1.0,0.0362,0.000224,0.000944,0.0818,0.341,106.606
1oVhPyz7niujkurOWHgMu3,0.545,0.214,9.0,-17.43,1.0,0.0,0.0305,0.944,0.335,0.113,0.191,74.827
0pSF7WgfHsAVeXW6fP4J9r,0.183,0.194,4.0,-20.645,0.0,0.0,0.0415,0.917,0.25,0.1,0.113,66.474
0G3ImRQDWtOTwTK1oL5uWF,0.887,0.847,7.0,-10.885,1.0,1.0,0.253,0.115,8.24e-05,0.216,0.739,103.008
5nOMJVZ4rsY5PpYiKD15BS,0.785,0.783,2.0,-3.982,1.0,0.0,0.187,0.00877,0.00454,0.072,0.592,98.132
1gEMpMOewe2rrp72Bd0wFP,0.55,0.541,2.0,-11.652,1.0,0.0,0.0345,0.0142,0.53,0.983,0.175,92.136
0KIPa0YuQ5QFmlAqRyXNd9,0.697,0.514,8.0,-8.626,1.0,0.0,0.0286,0.0301,0.535,0.212,0.449,136.071
0TXfAQ5ohVQPzt4Mrr5azG,0.491,0.733,11.0,-11.004,0.0,0.0,0.0303,0.0245,0.409,0.092,0.791,152.129
258PcdtzvhekfSU3WJwn6z,0.694,0.721,11.0,-8.338,1.0,0.0,0.0348,0.471,3.75e-05,0.0649,0.736,113.163
0Khglq7RzCkdC1X30NWqMm,0.587,0.87,6.0,-5.015,1.0,0.0,0.0415,0.0748,0.000556,0.0889,0.889,185.01
6TG1N7yxL4ejQhfafgozVc,0.546,0.706,4.0,-5.487,0.0,0.0,0.061,0.038,5.79e-05,0.389,0.686,117.151
0M955bMOoilikPXwKLYpoi,0.498,0.83,6.0,-5.157,0.0,0.0,0.0421,0.00461,0.0,0.139,0.453,89.342
3YBZIN3rekqsKxbJc9FZko,0.273,0.952,11.0,-8.762,1.0,0.0,0.0843,0.0169,0.0111,0.142,0.472,100.271
28clONjZmul6FjfO6tZQDE,0.494,0.933,2.0,-5.977,1.0,0.0,0.0808,0.0434,0.00108,0.228,0.507,121.201
0xJLcjd0gaZct43xG1UlXS,0.42,0.691,9.0,-8.56,1.0,0.0,0.0501,0.31,0.0427,0.109,0.0383,115.326
0yKLTbW4G4oF5y3Cd3x9bu,0.413,0.65,9.0,-11.86,0.0,0.0,0.0339,7.15e-05,0.00922,0.147,0.518,153.714
3Fjsz3L8KnAX1q0GpCkn77,0.714,0.752,0.0,-5.707,1.0,0.0,0.0322,0.295,0.000115,0.106,0.462,115.991
25VUzj25PSw7rHidHGd12o,0.728,0.637,0.0,-11.059,1.0,0.0,0.0461,0.0688,0.314,0.106,0.623,119.987
5R5b3EZkGsYsZz2XdUNrXI,0.21,0.975,1.0,-5.302,0.0,0.0,0.309,0.000733,0.0308,0.0873,0.129,159.384
5e9vUIvyS0aHJmqSCSLtzN,0.527,0.321,0.0,-12.665,1.0,0.0,0.0858,0.862,1.81e-05,0.0837,0.796,143.066
5by3w3NXvwDpV9FBSOR35u,0.201,0.777,1.0,-10.167,1.0,0.0,0.0705,0.304,0.78,0.0981,0.235,145.733
7swv7sygjXcPFfeSCgwizC,0.17,0.996,7.0,-2.062,1.0,0.0,0.192,0.0102,0.000678,0.598,0.422,172.373
5xFqDS7kANSCyzne6yqjIV,0.199,0.903,8.0,-7.997,1.0,0.0,0.0991,3.49e-06,0.532,0.408,0.207,92.262
3kusLGvgYkZldKfoDoJklR,0.321,0.647,3.0,-6.514,1.0,0.0,0.0274,0.062,4.72e-05,0.288,0.287,104.345
1r7eJB9ITPJyII7JJgHIZj,0.789,0.813,5.0,-8.72,0.0,0.0,0.0451,0.222,2.83e-06,0.191,0.962,143.182
2vQa5ELj0hYwrYZp8MVZn7,0.547,0.569,6.0,-7.936,1.0,1.0,0.394,0.0101,4.39e-06,0.302,0.457,191.542
3vRYtf5xgPrYeVzAmqvzTd,0.863,0.736,0.0,-6.888,1.0,1.0,0.0439,0.0421,5.03e-05,0.0968,0.739,124.013
4jKq1e80xAYixkIwt6YyV1,0.542,0.454,2.0,-10.247,1.0,0.0,0.025,0.645,0.00279,0.15,0.267,96.881
6q3URBXG6Tr9pMU0bOlvrc,0.331,0.775,9.0,-10.71,1.0,0.0,0.117,0.0442,0.061,0.0699,0.661,151.201
6bzwsAtj4TqaBysLDrGiO3,0.834,0.559,8.0,-9.366,0.0,0.0,0.0603,0.614,0.00434,0.0839,0.874,119.422
3mJrhWj6JcdPZC2hZ3o1Rx,0.509,0.124,0.0,-12.799,1.0,0.0,0.0397,0.897,3.43e-05,0.314,0.27,63.25
03CGJI1UoRf9ltSyjbAAyv,0.536,0.722,8.0,-5.45,0.0,0.0,0.0315,6.79e-05,0.61,0.122,0.303,124.039
4NmeHwF3GA021tPtA284Hd,0.741,0.282,1.0,-9.309,1.0,0.0,0.0528,0.85,1.4e-06,0.344,0.449,119.106
03oFUnZ1LYbAyeeOYj4SaG,0.549,0.519,4.0,-7.034,0.0,0.0,0.0262,0.374,0.00135,0.124,0.228,108.046
1hQFF33xi8ruavZNyovtUN,0.737,0.495,1.0,-13.489,1.0,0.0,0.027,0.0588,9.12e-06,0.0542,0.967,104.409
2WgUntfJ6wcxzUTHcqOQ5M,0.721,0.42,1.0,-9.864,1.0,0.0,0.0355,0.000119,0.0,0.0555,0.38,90.72
1FxwojrmP2YzDrYvz93kRM,0.341,0.429,4.0,-7.18,0.0,0.0,0.0386,0.802,7.58e-06,0.94,0.112,132.235
5W5FVsgGCe3T9nIMkiXqNo,0.774,0.698,9.0,-7.5,1.0,0.0,0.0481,0.157,0.00027,0.0684,0.969,122.325
3ZvYhbTmbpyyYAXtJKYu4I,0.713,0.201,4.0,-16.61,1.0,0.0,0.275,0.923,0.00293,0.12,0.719,122.727
4XTTwW06rMgud7yS1nySZf,0.763,0.721,1.0,-6.767,0.0,0.0,0.0986,0.0117,7.69e-06,0.0752,0.657,118.049
56NATwQKP7m64hFLFlKzXe,0.503,0.903,2.0,-7.427,1.0,1.0,0.0527,0.0218,0.197,0.0861,0.0586,134.462
7cF2IWNliAdpy26eYNclbe,0.424,0.803,7.0,-11.777,1.0,0.0,0.0474,0.00719,0.547,0.0754,0.25,100.459
7AL1pxI9IwHoXs98G0T8cC,0.676,0.19,0.0,-16.696,1.0,0.0,0.0482,0.853,0.000472,0.085,0.233,120.093
1DKYtHoBNbqjMLqvpw7o73,0.62,0.38,5.0,-9.32,1.0,0.0,0.029,0.574,0.0225,0.108,0.233,147.7
6nGQQsrsi1R7rbHWhqdZcf,0.4,0.506,2.0,-9.909,1.0,0.0,0.0299,0.794,0.135,0.0847,0.299,115.149
5rk0C63hfDYR72tOpMOJob,0.294,0.198,5.0,-15.652,1.0,0.0,0.0343,0.854,0.000107,0.212,0.31,95.09
3Dil9Pm1BDuNPrxkz9lc6S,0.659,0.457,0.0,-8.405,1.0,0.0,0.0308,0.126,0.0,0.0928,0.434,120.08
5PU6F7feSaAPhvSv4GbQLP,0.388,0.989,5.0,-2.475,0.0,0.0,0.0659,4.25e-05,0.437,0.408,0.311,110.139
72PoJMDfdaw9gGECgA9kTZ,0.808,0.83,9.0,-3.995,0.0,0.0,0.0283,0.613,0.0112,0.198,0.909,102.8
5LvIl1VHaqtCJJXwrB8QR9,0.736,0.595,6.0,-5.847,1.0,0.0,0.0354,0.000512,0.0118,0.144,0.72,102.007
36AlMHDBFwSsD3FQOy1R81,0.587,0.133,9.0,-15.151,0.0,0.0,0.0565,0.186,2.26e-05,0.258,0.068,102.938
6nFdjV1Ko66O111x74K2kn,0.577,0.464,7.0,-7.943,1.0,0.0,0.024,0.0979,1.3e-06,0.154,0.346,90.557
1RLUf8dfdcbpEoARpHyt1Q,0.847,0.462,7.0,-9.813,0.0,0.0,0.0547,0.493,4.96e-06,0.109,0.535,97.897
5iyqZ7AbTYyIs3p3uknZK6,0.324,0.47,2.0,-6.397,1.0,0.0,0.0332,0.449,4.87e-06,0.12,0.15,176.202
2BHytg2H34vFGwHiYrM9b1,0.397,0.322,0.0,-17.306,1.0,0.0,0.0331,0.796,0.0,0.101,0.397,57.687
2Z48dePKoguMsr8tCMhVog,0.517,0.683,7.0,-8.317,1.0,0.0,0.0379,0.000496,0.375,0.0388,0.57,118.057
1DkjN9Y2B0hcGkPqaTPu0B,0.466,0.866,2.0,-4.567,1.0,0.0,0.0517,0.00234,0.0501,0.967,0.349,124.009
4sUDzWxexOXI3ul441qbXA,0.614,0.706,0.0,-9.131,1.0,0.0,0.137,0.00164,0.000582,0.0839,0.691,168.114
2t17Hx0oopVsunzztM8IqT,0.686,0.0939,0.0,-18.367,1.0,0.0,0.041,0.92,0.000496,0.106,0.307,120.646
5OQsiBsky2k2kDKy2bX2eT,0.465,0.919,4.0,-4.025,1.0,0.0,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997
0e502JxKbRwKNDWmoODAUr,0.648,0.178,1.0,-11.193,1.0,0.0,0.0295,0.849,2.62e-05,0.123,0.348,131.582
3mRReH89zWyS20GzIKtw4z,0.782,0.847,8.0,-7.062,1.0,0.0,0.0281,0.123,0.0,0.335,0.87,102.008
1qbGBnPiGKOIQeMwHYLm9u,0.497,0.951,11.0,-2.885,0.0,0.0,0.0907,0.0107,0.0,0.0649,0.524,180.016
5fztgDIt1Nq32VHJrAHq0Y,0.674,0.867,1.0,-4.329,1.0,0.0,0.0462,0.00199,0.0,0.206,0.821,88.04
3BveVHGrWLXPQxdPKWRnyn,0.493,0.92,0.0,-7.162,1.0,0.0,0.0645,0.0211,2.71e-05,0.401,0.697,89.504
77ZIkT6DwOXP3RCU2nqNJq,0.505,0.873,1.0,-7.197,0.0,0.0,0.0357,0.0415,0.0679,0.213,0.52,120.047
6D8kc7RO0rqBLSo2YPflJ5,0.572,0.786,8.0,-8.469,1.0,0.0,0.0642,0.519,0.00093,0.11,0.952,188.115
4fq2YUONcgrCJ2SPndSeKC,0.209,0.872,9.0,-2.996,1.0,0.0,0.0757,0.217,0.0,0.0768,0.294,78.139
3kpdcl625qW3JW3bT9LpIy,0.269,0.993,5.0,-3.219,1.0,0.0,0.171,6.53e-06,0.134,0.195,0.218,87.795
3Y4b5P76Lnsx8ojyoX87l5,0.682,0.93,0.0,-7.197,1.0,0.0,0.0463,0.00373,0.132,0.0575,0.863,127.998
6sDP4912wjwB7BJhbSnjS1,0.584,0.696,7.0,-3.836,1.0,0.0,0.0694,0.000728,0.0,0.184,0.699,137.112
6lsumzVFKP9SnfKcuGwqVp,0.61,0.807,5.0,-4.997,1.0,0.0,0.0305,0.0769,2.64e-06,0.376,0.689,112.031
1HwgiZluTgktb8SOFqcKkh,0.652,0.69,9.0,-5.3,0.0,0.0,0.0506,0.0547,1.9e-05,0.0642,0.877,92.047
6D56362n3CmvFqPPqrujqc,0.534,0.991,0.0,-2.732,1.0,0.0,0.109,0.0693,0.000323,0.194,0.217,118.089
3mIkPJ47lUFnc9KRO635KE,0.634,0.543,2.0,-13.521,1.0,0.0,0.0324,0.0169,0.00127,0.315,0.441,121.931
5EYdTPdJD74r9EVZBztqGG,0.831,0.735,0.0,-6.254,0.0,1.0,0.0384,0.00397,0.0205,0.123,0.97,122.979
3GclLNmJ8fcGUWUcRien3a,0.486,0.341,11.0,-13.569,0.0,0.0,0.0303,0.617,0.00668,0.116,0.101,127.572
2ojL9cOWfePbVRM4YZYD4B,0.658,0.728,5.0,-7.453,0.0,0.0,0.0501,0.267,0.0519,0.142,0.973,119.917
4uKttTg4YFPy68TiKXXysE,0.575,0.555,1.0,-7.269,1.0,0.0,0.0475,0.00986,6.45e-05,0.357,0.443,76.0
1Q0lOGB52skgfzdcq233vs,0.539,0.363,10.0,-13.888,0.0,0.0,0.166,0.701,3.18e-06,0.14,0.549,136.422
49KlireKdiUAjwXb1t1ASY,0.182,0.739,7.0,-5.262,1.0,0.0,0.0448,0.000758,2.42e-05,0.0846,0.153,156.541
3CDsFPcfQXLOWjoWtjLF9c,0.167,0.599,1.0,-4.947,1.0,0.0,0.0414,0.112,0.0213,0.26,0.0569,68.014
0Z9F8kyZtDuVHldB8eVtNs,0.649,0.498,2.0,-13.316,1.0,0.0,0.0291,0.351,0.107,0.125,0.521,119.977
2oXzhMnWAeSHbkCQVgvkqg,0.304,0.739,1.0,-9.532,1.0,0.0,0.0779,0.0167,0.117,0.376,0.41,102.416
0L0T4tMAaGqLgIVj1MOj9t,0.689,0.333,3.0,-13.288,1.0,0.0,0.0262,0.163,3.36e-05,0.0853,0.284,101.988
4LIw2QRvZWvtV48O92yfKu,0.586,0.357,8.0,-10.453,1.0,0.0,0.0864,0.61,0.0,0.105,0.61,171.762
239ubBTjIPmOEmnz1m2F8K,0.268,0.111,9.0,-14.164,0.0,0.0,0.0384,0.971,2.26e-05,0.0914,0.266,83.452
5tdKaKLnC4SgtDZ6RlWeal,0.832,0.544,6.0,-12.697,1.0,0.0,0.0442,0.201,0.000139,0.632,0.928,119.49
3kkrIlh8JEiS8vjYPcBdDN,0.265,0.6,0.0,-10.403,1.0,0.0,0.047,0.418,0.879,0.717,0.499,109.769
6L5BZEcZmD6RBJnimzlyKr,0.195,0.483,4.0,-4.991,0.0,0.0,0.03,0.465,0.497,0.0686,0.173,84.71
06YQULjJuHlACCU2LYL055,0.578,0.83,4.0,-7.976,0.0,0.0,0.0414,0.00556,0.564,0.221,0.392,102.484
75lZOZjQaA66br3Vu1iYCw,0.758,0.954,8.0,-4.573,1.0,0.0,0.108,0.196,4.11e-05,0.0531,0.924,153.973
0IqgHtZfSO3ub09N0tXJAy,0.607,0.853,2.0,-5.983,0.0,0.0,0.0612,0.581,0.000323,0.246,0.309,124.972
0NMUFQdEFjftg0BQnyZCsh,0.603,0.774,3.0,-6.066,0.0,0.0,0.0428,0.0288,0.051,0.0533,0.48,124.994
3wBy12K7BHKHJspUwJw8fq,0.298,0.416,7.0,-8.355,1.0,0.0,0.0346,0.0978,4.8e-06,0.0709,0.0495,141.742
15f8Cv8RXUlOOCIf2oaceN,0.616,0.597,8.0,-5.328,1.0,0.0,0.0415,0.686,0.0,0.104,0.362,165.508
5v6b9RUk83Z33shcsqt1m3,0.623,0.773,6.0,-8.8,1.0,0.0,0.0271,0.0155,0.00573,0.0917,0.807,124.644
1o1lMBsa83sc5jMHRYSWLG,0.506,0.199,0.0,-15.46,1.0,0.0,0.0294,0.324,0.0272,0.136,0.157,145.059
6sS3Nfk4tTnPqHTSzfA5Bx,0.431,0.268,2.0,-11.709,0.0,0.0,0.0391,0.0591,0.026,0.112,0.48,111.734
6cAbIQ5tachruXGBnXNuQ1,0.527,0.712,6.0,-7.725,1.0,0.0,0.0257,1.49e-05,0.67,0.1,0.313,108.478
6gT8vjtfxiWxPsmedAFTsF,0.722,0.651,11.0,-7.41,0.0,0.0,0.0283,0.124,0.131,0.642,0.866,92.602
2iwg1QbHckf3v0MGDKdEuI,0.509,0.328,9.0,-9.993,0.0,0.0,0.0276,0.873,0.000457,0.099,0.284,106.302
4x2rgtSFOI4hRvEvDj02KP,0.745,0.694,8.0,-7.519,1.0,0.0,0.128,0.0962,0.0,0.0454,0.74,95.924
2QiqwOVUctPRVggO9G1Zs5,0.411,0.893,7.0,-3.646,1.0,0.0,0.139,0.00563,0.00967,0.149,0.513,170.407
0473uC27v1NcZQk5Jpm1aH,0.33,0.967,1.0,-3.929,0.0,0.0,0.112,5.19e-05,1.04e-06,0.0717,0.116,144.338
5KLlSZqk4zG6j94YWsCyEf,0.456,0.972,4.0,-4.009,0.0,0.0,0.0432,3.18e-05,0.00994,0.0407,0.628,139.972
2mCdUU4boaUV4zWBSgEJgi,0.772,0.717,1.0,-7.269,1.0,0.0,0.0427,0.0112,0.0942,0.299,0.887,126.992
6cddBdZNKyzRrJhbj3gs3r,0.212,0.942,9.0,-2.809,1.0,0.0,0.148,0.00399,0.00011,0.215,0.216,158.015
4QCwJfuL70aUSXzlEP4FRT,0.606,0.517,7.0,-11.507,1.0,0.0,0.116,0.666,0.0209,0.377,0.685,93.88
1pHP4JeQV9wDx87D6qH9hD,0.537,0.882,0.0,-2.306,1.0,0.0,0.0403,0.000342,9.06e-05,0.12,0.81,145.729
5hSnDnLe3hofb13EMn8ho0,0.342,0.924,7.0,-5.341,1.0,0.0,0.068,0.00108,0.00142,0.0924,0.261,141.071
4ECOvnBBOpMok5H9fiyS96,0.437,0.864,1.0,-8.334,0.0,0.0,0.0586,0.00395,0.0,0.0804,0.585,88.445
3EBY68lxmHI0KVwgWRD2wd,0.453,0.88,7.0,-5.757,1.0,0.0,0.0343,0.000327,0.046,0.0985,0.808,160.044
7tawDKBYV9059X92D6dr7R,0.731,0.563,2.0,-4.046,1.0,0.0,0.131,0.191,0.00042,0.296,0.452,184.009
344T86EXj0i3NBg5EVtKcw,0.697,0.902,2.0,-7.152,1.0,0.0,0.279,0.0267,0.000565,0.087,0.622,172.133
3Zg1941PbcmsxLmSaVJ3OZ,0.596,0.561,0.0,-8.452,1.0,0.0,0.0305,0.33,0.0,0.0922,0.403,133.969
3aePQpQPQ1k35NDvJ71YRd,0.729,0.731,4.0,-4.822,1.0,0.0,0.0684,0.232,1.57e-06,0.391,0.839,138.202
603q8qCfQVX7uRVnDpRpqb,0.631,0.86,11.0,-10.835,1.0,0.0,0.0537,0.000848,0.656,0.823,0.722,128.434
2RyjZqf6aS4xn5GaPwmuLm,0.32,0.738,2.0,-8.646,1.0,0.0,0.0889,0.627,0.00112,0.113,0.739,86.803
4rc7LKbFuTNzTCeiFio7Ox,0.509,0.5,7.0,-10.571,1.0,0.0,0.0281,0.0738,2.7e-06,0.181,0.186,96.298
2oWaulwTqMFMaQmd4Dp6yk,0.35,0.977,6.0,-2.746,0.0,0.0,0.0875,5.08e-05,5.5e-06,0.0767,0.239,160.169
62uLNJgVZaFiEiKV4LpoYJ,0.514,0.34,0.0,-12.779,1.0,0.0,0.0537,0.00142,0.0173,0.213,0.269,145.992
0t87iV0yH8Lnow6dejC2gr,0.448,0.886,10.0,-5.588,0.0,0.0,0.0529,0.000138,0.0,0.925,0.398,169.98
3oOO9PWp1izU4AxZ4SWqzH,0.499,0.82,2.0,-6.163,0.0,0.0,0.0301,0.0495,0.0,0.345,0.593,144.949
26uDUal1TkjwwOaQQt1Uwy,0.439,0.0675,0.0,-16.963,1.0,0.0,0.108,0.737,1.2e-05,0.0821,0.55,170.225
0FM8HPWdnQkdW8KsYXuTYe,0.145,0.653,4.0,-7.195,1.0,0.0,0.0483,3.19e-05,0.552,0.125,0.245,99.905
53EmLZj7bKyyxUi2VlHOEc,0.478,0.761,2.0,-4.716,1.0,0.0,0.0309,0.0055,0.0,0.375,0.15,77.012
0YxL8rDp6oH2RoqPVMxbb0,0.591,0.276,9.0,-16.694,1.0,0.0,0.0429,0.666,0.0828,0.105,0.039,119.924
3pYKJaLiixRcDFfcNhxZKK,0.623,0.938,0.0,-4.161,1.0,0.0,0.123,0.00296,0.000852,0.48,0.308,112.022
1LOZMYF5s8qhW7Rv4w2gun,0.837,0.38,7.0,-13.341,0.0,0.0,0.064,0.541,0.00789,0.198,0.892,104.995
2fPGYfoITCLNdQ4wQUyBjr,0.594,0.942,11.0,-10.483,0.0,0.0,0.0612,0.000952,0.198,0.282,0.654,129.262
4pPNchM37FCG2ATgcH8EIG,0.613,0.706,10.0,-7.467,1.0,0.0,0.0275,0.155,8.08e-05,0.106,0.781,145.284
5ArNGisLzrNOIVwWajRRdt,0.501,0.76,2.0,-5.802,0.0,0.0,0.0343,0.00268,0.0616,0.152,0.138,83.046
2Jry3fgWXHschUbMKieOCk,0.555,0.498,9.0,-13.757,1.0,0.0,0.0624,0.104,0.00821,0.0619,0.757,113.409
5FamRpvnVtUADJiBLZBpi6,0.558,0.709,9.0,-5.355,0.0,0.0,0.0433,0.15,0.000503,0.133,0.337,124.984
4CcPfZNZ2YUpVCS0wWvMmu,0.736,0.445,1.0,-7.978,1.0,0.0,0.033,0.00034,0.0796,0.112,0.415,110.928
4mjFMScEvHeM72791mXRCW,0.725,0.959,9.0,-6.994,0.0,0.0,0.0472,0.0725,0.0,0.14,0.755,127.323
5f7LRDk5Vz5xyH56SzE7EY,0.32,0.856,9.0,-3.063,1.0,0.0,0.0569,0.186,3.49e-06,0.0874,0.737,204.188
6LZL6JjIuB0MvylLsezfhR,0.513,0.546,5.0,-5.703,1.0,0.0,0.0282,0.0181,0.0,0.122,0.245,141.876
7uFWqvkrLGSLwORF9CBGu3,0.535,0.776,5.0,-6.563,1.0,0.0,0.029,0.00396,0.0156,0.0997,0.145,108.787
2JpAeZfTokqjJd1Di5u5Ra,0.331,0.789,11.0,-7.463,0.0,0.0,0.0391,0.000412,0.5,0.0797,0.0798,159.329
1zVFJdwpG1NWjOQryHzG0x,0.554,0.827,1.0,-4.727,0.0,0.0,0.0406,0.000793,0.0,0.146,0.839,126.077
5tvMPInkVFU1YQJZnQzEEL,0.567,0.678,0.0,-3.229,0.0,0.0,0.0267,0.000268,0.000122,0.21,0.347,131.958
